,Area,Room,Parking,Warehouse,Elevator,Address,Price
2880,56.0,2,1,1,1,41,1550000000.0
2881,65.0,2,1,1,1,26,2620000000.0
2882,68.0,2,0,1,1,111,1320000000.0
2883,104.0,2,1,1,1,160,1830000000.0
2884,84.0,2,1,1,1,26,3850000000.0
2885,72.0,2,1,1,0,183,2000000000.0
2886,80.0,2,1,1,1,152,880000000.0
2887,68.0,2,1,1,1,111,1970000000.0
2888,44.0,1,1,1,0,74,1050000000.0
2889,105.0,2,1,1,1,119,2700000000.0
2890,124.0,3,1,1,1,146,3980000000.0
2891,220.0,3,1,1,1,105,20900000000.0
2892,83.0,2,1,1,1,183,2640000000.0
2893,68.0,2,1,1,1,111,1970000000.0
2894,115.0,2,1,1,1,183,4900000000.0
2895,80.0,2,1,1,1,111,2250000000.0
2896,66.0,1,0,1,0,13,750000000.0
2897,68.0,2,1,1,1,183,2930000000.0
2898,60.0,2,1,1,1,183,2550000000.0
2899,62.0,2,1,1,0,122,2250000000.0
2900,57.0,1,1,1,1,111,1600000000.0
2901,87.0,2,1,0,1,116,2500000000.0
2902,59.0,1,1,1,0,183,1950000000.0
2903,55.0,1,1,1,1,41,1450000000.0
2904,101.0,2,1,1,1,119,5252000000.0
2905,62.0,2,1,1,0,156,2100000000.0
2906,113.0,2,1,1,1,118,8475000000.0
2907,78.0,2,1,1,1,81,3500000000.0
2908,66.0,1,1,1,0,153,520000000.0
2909,38.0,1,0,1,0,13,320000000.0
2910,90.0,2,1,1,0,187,6300000000.0
2911,45.0,1,0,0,0,79,680000000.0
2912,72.0,2,1,1,1,135,4000000000.0
2913,105.0,2,1,1,1,106,4900000000.0
2914,155.0,3,1,1,1,106,5100000000.0
2915,112.0,3,1,1,1,0,4300000000.0
2916,65.0,1,1,1,1,66,510000000.0
2917,40.0,1,1,1,1,41,1145000000.0
2918,140.0,3,1,1,1,119,3800000000.0
2919,155.0,3,1,1,1,106,5300000000.0
2920,50.0,1,1,1,1,183,2200000000.0
2921,45.0,1,0,1,0,71,218000000.0
2922,68.0,1,1,1,1,150,5000000000.0
2923,85.0,2,0,1,0,71,430000000.0
2924,170.0,3,1,1,1,106,8000000000.0
2925,50.0,1,0,1,0,71,240000000.0
2926,55.0,1,0,1,0,71,330000000.0
2927,75.0,2,1,1,1,135,315000000.0
2928,96.0,3,1,0,1,157,1145000000.0
2929,58.0,1,0,0,0,115,235000000.0
2930,43.0,1,0,1,0,102,700000000.0
2931,58.0,1,0,0,0,115,255000000.0
2932,103.0,2,1,1,1,52,4000000000.0
2933,70.0,1,1,1,1,118,5100000000.0
2934,150.0,3,1,1,1,118,9750000000.0
2935,65.0,1,0,1,0,113,320000000.0
2936,140.0,2,0,1,1,93,5400000000.0
2937,79.0,2,0,1,1,160,1400000000.0
2938,97.0,2,0,0,1,74,2300000000.0
2939,90.0,2,1,1,1,93,6230000000.0
2940,175.0,3,1,1,1,182,8600000000.0
2941,90.0,2,1,1,1,93,6500000000.0
2942,58.0,1,1,1,0,30,3000000000.0
2943,100.0,2,1,1,1,89,5300000000.0
2944,135.0,2,0,0,0,143,3800000000.0
2945,185.0,3,1,1,1,43,16200000000.0
2946,50.0,1,0,1,0,108,1745000000.0
2947,85.0,2,1,1,1,141,2000000000.0
2948,110.0,3,1,1,1,0,4250000000.0
2949,67.0,2,1,1,1,26,3150000000.0
2950,190.0,3,1,1,1,40,9500000000.0
2951,95.0,2,1,1,1,187,6300000000.0
2952,55.0,1,1,1,0,141,1050000000.0
2953,75.0,2,0,0,1,115,550000000.0
2954,87.0,2,1,1,1,74,1860000000.0
2955,42.0,1,1,1,1,74,930000000.0
2956,80.0,1,1,1,1,75,4500000000.0
2957,102.0,2,1,1,1,135,5000000000.0
2958,140.0,3,1,1,1,40,7300000000.0
2959,120.0,2,1,1,1,135,6000000000.0
2960,212.0,4,1,1,0,50,36000000000.0
2961,62.0,2,1,1,0,122,2100000000.0
2962,41.0,1,0,0,1,160,790000000.0
2963,75.0,2,0,1,1,74,1700000000.0
2964,57.0,1,1,1,1,160,990000000.0
2965,50.0,1,1,1,1,65,1500000000.0
2966,54.0,1,1,1,1,122,2820000000.0
2967,133.0,3,1,1,1,119,7500000000.0
2968,97.0,2,1,1,1,150,5600000000.0
2969,165.0,3,1,1,1,105,17655000000.0
2970,59.0,1,1,1,1,125,1150000000.0
2971,60.0,2,1,1,0,79,1450000000.0
2972,135.0,2,1,1,1,97,9970000000.0
2973,60.0,1,0,1,0,19,740000000.0
2974,52.0,1,1,1,1,105,4600000000.0
2975,65.0,1,1,1,1,65,1530000000.0
2976,95.0,2,1,1,1,156,3150000000.0
2977,60.0,1,1,1,0,108,2280000000.0
2978,92.0,2,1,1,1,115,590000000.0
2979,83.0,2,1,1,1,97,4900000000.0
2980,72.0,2,1,1,0,163,2090000000.0
2981,122.0,3,1,1,1,187,6000000000.0
2982,118.0,2,1,1,1,150,10300000000.0
2983,120.0,2,1,1,1,170,3480000000.0
2984,115.0,3,1,1,0,57,6400000000.0
2985,102.0,2,1,1,1,157,1225000000.0
2986,65.0,2,1,1,1,156,2400000000.0
2987,70.0,2,1,1,0,122,2170000000.0
2988,66.0,2,1,1,1,26,2620000000.0
2989,60.0,1,1,1,0,122,2700000000.0
2990,46.0,1,1,1,0,156,1650000000.0
2991,180.0,3,1,1,1,105,16000000000.0
2992,60.0,1,0,1,0,81,1900000000.0
2993,145.0,3,1,1,1,152,1740000000.0
2994,63.0,1,1,1,1,138,1620000000.0
2995,58.0,1,1,1,1,74,1300000000.0
2996,83.0,2,1,1,1,156,3200000000.0
2997,136.0,3,1,1,1,138,5150000000.0
2998,68.0,2,0,1,0,113,510000000.0
2999,55.0,1,0,1,1,172,1400000000.0
3000,600.0,2,0,0,0,31,4000000000.0
3001,89.0,2,1,1,1,146,3150000000.0
3002,101.0,2,1,1,1,97,7300000000.0
3003,85.0,2,1,1,1,146,2975000000.0
3004,87.0,3,0,0,1,115,488000000.0
3005,73.0,1,1,1,1,184,2200000000.0
3006,145.0,3,1,1,1,152,1740000000.0
3007,98.0,2,1,1,1,117,550000000.0
3008,90.0,2,1,1,1,26,3600000000.0
3009,135.0,3,1,1,1,57,5700000000.0
3010,105.0,2,1,1,1,97,7770000000.0
3011,90.0,2,1,1,0,149,1000000000.0
3012,71.0,2,1,1,0,183,2800000000.0
3013,75.0,2,1,1,1,26,3300000000.0
3014,75.0,2,1,1,1,115,385000000.0
3015,79.0,2,1,1,1,117,550000000.0
3016,345.0,4,1,1,1,75,17000000000.0
3017,90.0,2,1,1,1,146,3250000000.0
3018,48.0,1,1,0,0,49,800000000.0
3019,110.0,2,1,1,1,105,12100000000.0
3020,82.0,2,1,1,1,74,1890000000.0
3021,44.0,1,0,0,0,108,1650000000.0
3022,58.0,1,1,1,1,164,2500000000.0
3023,117.0,2,1,1,1,150,7200000000.0
3024,96.0,2,1,1,1,146,3000000000.0
3026,108.0,2,1,1,1,146,5100000000.0
3027,134.0,2,1,1,1,96,940000000.0
3028,70.0,2,1,1,1,40,2160000000.0
3029,64.0,2,1,1,1,122,2240000000.0
3030,56.0,3,0,1,0,17,900000000.0
3031,57.0,1,0,1,0,10,9800000000.0
3032,68.0,2,1,1,1,163,2200000000.0
3033,55.0,1,1,1,1,183,2250000000.0
3034,43.0,1,0,1,1,74,900000000.0
3035,105.0,2,1,1,1,156,3800000000.0
3036,41.0,2,0,0,0,141,790000000.0
3037,78.0,2,1,1,1,160,1350000000.0
3038,110.0,2,1,1,1,188,5700000000.0
3039,92.0,2,1,1,1,122,4100000000.0
3040,96.0,2,1,1,1,57,6175000000.0
3041,108.0,2,1,1,1,119,3500000000.0
3042,76.0,2,0,1,1,160,1350000000.0
3043,80.0,2,1,1,1,68,4300000000.0
3044,105.0,2,0,0,0,183,3150000000.0
3045,75.0,1,0,1,0,62,750000000.0
3046,56.0,2,1,1,0,13,515000000.0
3047,50.0,1,0,0,0,19,1200000000.0
3048,40.0,1,1,1,0,74,830000000.0
3049,46.0,1,0,1,1,74,940000000.0
3050,93.0,2,1,1,1,74,2600000000.0
3051,530.0,4,1,1,1,39,79500000000.0
3052,98.0,2,1,1,1,160,1950000000.0
3053,62.0,1,1,1,0,100,2100000000.0
3054,100.0,2,1,1,0,146,3800000000.0
3055,150.0,3,1,1,1,119,765000000.0
3056,270.0,4,1,1,0,75,13000000000.0
3057,50.0,1,0,1,0,83,710000000.0
3058,130.0,2,1,1,1,118,9500000000.0
3059,69.0,2,0,1,0,141,1400000000.0
3060,66.0,1,0,1,0,124,600000000.0
3061,90.0,2,1,1,1,107,690000000.0
3062,75.0,2,1,1,1,68,4590000000.0
3063,58.0,1,1,1,1,40,2200000000.0
3064,300.0,3,1,1,0,16,17000000000.0
3065,97.0,2,1,0,1,160,1900000000.0
3066,98.0,2,0,1,0,115,750000000.0
3067,73.0,2,1,1,0,115,375000000.0
3068,35.0,1,1,1,0,125,990000000.0
3069,85.0,2,1,1,0,111,2000000000.0
3070,105.0,2,1,1,1,183,3500000000.0
3071,55.0,1,1,1,0,164,2050000000.0
3072,40.0,1,0,1,1,84,810000000.0
3073,90.0,2,1,1,1,163,3750000000.0
3074,68.0,2,0,1,0,111,1500000000.0
3075,44.0,1,1,1,1,83,649000000.0
3076,130.0,2,1,1,1,179,18200000000.0
3077,68.0,2,0,0,1,111,1320000000.0
3078,90.0,2,1,1,1,106,4750000000.0
3079,73.0,1,1,1,0,150,7500000000.0
3080,64.0,2,0,1,0,156,1900000000.0
3081,82.0,2,1,1,1,25,1600000000.0
3082,51.0,1,0,1,0,141,850000000.0
3083,43.0,1,0,1,1,24,725000000.0
3084,65.0,1,1,1,1,122,2340000000.0
3085,68.0,1,0,0,0,68,4115000000.0
3086,65.0,2,1,0,1,6,1750000000.0
3087,59.0,1,1,1,1,183,2000000000.0
3088,155.0,3,1,1,1,57,13000000000.0
3089,58.0,1,1,1,1,122,2350000000.0
3090,72.0,2,0,0,0,115,380000000.0
3091,56.0,1,0,1,0,83,668000000.0
3092,90.0,2,1,1,1,26,3550000000.0
3093,93.0,2,1,1,1,156,2880000000.0
3094,84.0,2,1,1,1,156,2400000000.0
3095,107.0,2,1,1,1,115,550000000.0
3096,150.0,3,1,1,1,166,12750000000.0
3097,120.0,2,0,0,0,95,2600000000.0
3098,165.0,3,1,1,1,57,12300000000.0
3099,87.0,2,1,0,1,115,550000000.0
3100,76.0,2,1,1,0,156,1990000000.0
3101,83.0,2,1,1,1,156,2980000000.0
3102,115.0,2,1,1,1,26,3900000000.0
3103,115.0,2,1,1,1,75,6200000000.0
3104,85.0,2,1,0,1,3,2715000000.0
3105,50.0,2,0,1,0,84,730000000.0
3106,123.0,2,1,1,1,187,7630000000.0
3107,630.0,0,0,0,0,166,75600000000.0
3108,115.0,2,1,0,1,152,950000000.0
3109,47.0,1,0,1,0,125,800000000.0
3110,40.0,1,0,1,0,141,750000000.0
3111,250.0,3,1,1,1,179,40000000000.0
3112,85.0,2,0,1,1,152,850000000.0
3113,80.0,2,1,1,1,74,2220000000.0
3114,125.0,2,1,1,1,57,12500000000.0
3115,750.0,5,1,1,0,178,3500000000.0
3116,85.0,2,0,0,1,74,1885000000.0
3117,170.0,3,1,1,1,97,11800000000.0
3118,71.0,2,0,1,1,152,525000000.0
3119,105.0,2,1,1,1,152,920000000.0
3120,80.0,1,0,1,1,152,580000000.0
3121,95.0,2,1,1,1,152,930000000.0
3122,78.0,2,1,1,0,181,2500000000.0
3123,110.0,2,1,1,1,156,4070000000.0
3124,71.0,2,1,1,1,40,2950000000.0
3125,65.0,1,1,1,1,135,3490000000.0
3126,88.0,2,1,1,1,135,5200000000.0
3127,135.0,3,1,1,1,135,7500000000.0
3128,50.0,1,1,1,0,160,810000000.0
3129,42.0,1,0,1,0,159,920000000.0
3130,171.0,2,0,1,0,44,11500000000.0
3131,120.0,3,1,1,1,119,1750000000.0
3132,60.0,1,0,0,0,146,18000000000.0
3133,45.0,1,0,1,0,74,800000000.0
3134,55.0,1,0,1,0,141,1100000000.0
3135,72.0,2,0,1,0,141,1350000000.0
3136,72.0,2,1,1,1,111,1860000000.0
3137,100.0,2,1,1,1,163,5600000000.0
3138,63.0,1,1,1,1,111,1380000000.0
3139,61.0,1,0,0,1,111,1180000000.0
3140,253.0,4,1,1,1,75,11385000000.0
3141,90.0,2,1,1,1,107,690000000.0
3142,72.0,2,1,1,1,74,1850000000.0
3143,98.0,2,1,1,1,156,4080000000.0
3144,145.0,3,1,1,1,177,7900000000.0
3145,93.0,2,1,1,1,135,4950000000.0
3146,125.0,3,1,1,1,141,3500000000.0
3147,60.0,2,1,1,0,19,1620000000.0
3148,120.0,2,1,1,1,187,7200000000.0
3149,118.0,2,1,1,1,107,320000000.0
3150,89.0,2,1,1,1,122,3000000000.0
3151,62.0,1,1,1,1,84,1670000000.0
3152,80.0,2,1,1,1,106,2950000000.0
3153,77.0,2,0,1,1,19,1800000000.0
3154,72.0,2,0,0,0,13,950000000.0
3155,80.0,2,1,1,1,40,2980000000.0
3156,62.0,1,1,1,1,107,875000000.0
3157,115.0,2,1,1,1,135,6000000000.0
3158,94.0,2,0,1,0,51,3100000000.0
3159,91.0,2,1,1,1,115,465000000.0
3160,74.0,2,1,1,1,12,1700000000.0
3161,92.0,2,1,1,1,156,3200000000.0
3162,71.0,1,1,1,1,156,2300000000.0
3163,92.0,2,1,1,1,146,3300000000.0
3164,42.0,1,1,0,1,156,1760000000.0
3165,63.0,2,0,1,1,168,1800000000.0
3166,90.0,2,1,1,1,138,3300000000.0
3167,140.0,3,1,1,1,86,1792000000.0
3168,63.0,1,1,0,1,173,800000000.0
3169,81.0,2,1,1,1,183,3400000000.0
3170,55.0,1,1,1,1,183,2150000000.0
3171,98.0,2,1,1,1,190,5800000000.0
3172,84.0,2,1,1,1,156,2410000000.0
3173,92.0,2,1,1,1,156,2900000000.0
3174,86.0,2,1,1,1,145,421000000.0
3175,56.0,1,1,1,1,156,1890000000.0
3177,90.0,2,1,1,1,107,1315000000.0
3178,48.0,1,0,0,0,65,950000000.0
3179,80.0,2,1,1,1,122,2800000000.0
3180,120.0,2,1,1,1,127,1536000000.0
3181,39.0,1,1,0,1,111,1170000000.0
3182,80.0,2,1,1,1,74,2100000000.0
3183,190.0,3,1,1,1,105,15200000000.0
3184,210.0,3,1,1,1,77,34560000000.0
3185,90.0,2,1,1,1,26,3590000000.0
3186,75.0,2,0,0,1,115,398000000.0
3187,67.0,1,1,1,0,122,2150000000.0
3188,72.0,2,1,1,1,33,2900000000.0
3189,93.0,2,1,1,1,119,2300000000.0
3190,119.0,2,1,1,1,183,4950000000.0
3191,62.0,2,1,1,1,122,2200000000.0
3192,65.0,1,1,1,1,156,1880000000.0
3193,320.0,5,0,0,0,142,28000000000.0
3194,145.0,5,0,0,0,74,5000000000.0
3195,75.0,2,0,0,0,115,395000000.0
3196,73.0,2,1,1,0,9,850000000.0
3197,62.0,2,0,1,0,122,2300000000.0
3198,149.0,3,1,1,1,115,2100000000.0
3199,68.0,2,0,1,1,122,2050000000.0
3200,75.0,2,1,1,0,183,2480000000.0
3201,133.0,5,0,0,0,74,4700000000.0
3202,63.0,2,1,1,0,122,1880000000.0
3203,58.0,1,1,1,1,120,500000000.0
3204,67.0,1,1,1,1,75,6700000000.0
3205,70.0,1,1,1,1,156,2270000000.0
3206,135.0,3,1,1,1,105,9000000000.0
3207,122.0,4,1,0,1,11,2400000000.0
3208,80.0,2,1,1,1,156,2590000000.0
3209,55.0,1,1,1,1,122,2750000000.0
3210,86.0,2,1,1,0,156,3100000000.0
3211,30.0,0,0,1,0,111,500000000.0
3212,88.0,2,1,1,1,163,4500000000.0
3213,220.0,3,1,1,1,75,13500000000.0
3214,102.0,2,1,1,0,147,2950000000.0
3215,97.0,2,1,1,1,57,6000000000.0
3216,150.0,3,1,1,1,187,11000000000.0
3217,64.0,1,1,1,0,8,645000000.0
3218,62.0,2,0,1,0,122,2300000000.0
3219,100.0,2,1,1,1,156,4200000000.0
3220,97.0,2,1,1,1,156,3300000000.0
3221,80.0,2,1,1,1,156,3950000000.0
3222,53.0,1,0,1,1,100,2300000000.0
3223,68.0,2,1,1,1,111,1680000000.0
3224,105.0,2,1,1,0,51,4300000000.0
3225,70.0,2,1,1,0,122,2300000000.0
3226,86.0,2,1,1,1,26,4300000000.0
3227,62.0,1,0,1,0,24,682000000.0
3228,40.0,2,0,0,0,141,830000000.0
3229,57.0,1,1,0,1,79,1700000000.0
3230,140.0,3,1,1,1,75,7700000000.0
3231,40.0,1,0,1,0,125,790000000.0
3232,35.0,1,1,1,0,141,780000000.0
3233,112.0,2,1,1,1,57,8610000000.0
3234,140.0,3,1,1,1,135,8000000000.0
3235,48.0,1,0,0,1,48,1280000000.0
3236,70.0,2,1,1,1,122,2800000000.0
3237,175.0,3,1,1,1,77,17000000000.0
3238,135.0,2,1,1,1,43,8100000000.0
3239,45.0,1,0,1,0,79,880000000.0
3240,50.0,1,1,1,0,19,1250000000.0
3241,61.0,1,1,1,1,26,2000000000.0
3242,47.0,1,1,1,0,141,1050000000.0
3243,210.0,3,1,1,1,50,33600000000.0
3244,82.0,2,0,0,1,115,455000000.0
3245,72.0,2,0,0,0,120,2376000000.0
3246,65.0,2,0,1,0,52,1900000000.0
3247,44.0,1,0,1,0,74,945000000.0
3248,58.0,1,0,1,0,19,1270000000.0
3249,127.0,2,1,1,1,157,2500000000.0
3250,124.0,3,1,1,1,57,7700000000.0
3251,65.0,2,1,1,1,156,2350000000.0
3252,110.0,2,1,1,1,57,8660000000.0
3253,200.0,4,1,1,1,105,15000000000.0
3254,240.0,3,1,1,0,44,34560000000.0
3255,75.0,2,0,0,1,115,330000000.0
3256,130.0,1,1,1,1,111,1280000000.0
3257,72.0,2,0,0,0,121,300000000.0
3258,101.0,2,1,1,1,75,5200000000.0
3259,82.0,2,1,1,1,122,3300000000.0
3260,150.0,3,1,1,0,44,11760000000.0
3261,48.0,1,0,0,0,24,740000000.0
3263,106.0,2,1,1,1,50,4450000000.0
3264,205.0,3,1,1,1,50,20000000000.0
3265,125.0,2,1,1,1,57,1125000000.0
3266,85.0,2,1,1,1,146,2900000000.0
3267,220.0,4,1,1,0,19,15000000000.0
3268,104.0,2,0,0,0,156,4080000000.0
3269,99.0,2,1,1,1,156,3900000000.0
3270,165.0,3,1,1,1,150,18150000000.0
3271,98.0,2,1,1,1,117,650000000.0
3272,71.0,2,0,1,1,146,2150000000.0
3273,104.0,2,1,1,1,119,3500000000.0
3274,102.0,2,1,1,1,156,4000000000.0
3275,112.0,2,1,1,1,156,5400000000.0
3276,80.0,1,0,1,0,152,550000000.0
3277,69.0,2,1,1,1,74,1700000000.0
3278,135.0,3,1,1,1,135,9000000000.0
3279,44.0,1,0,1,0,125,1000000000.0
3280,80.0,2,1,1,0,146,2480000000.0
3281,80.0,2,1,1,1,119,750000000.0
3282,60.0,1,0,0,0,115,300000000.0
3283,60.0,1,0,0,0,115,300000000.0
3284,108.0,2,1,1,1,135,8600000000.0
3285,150.0,2,1,1,1,97,8200000000.0
3286,78.0,2,0,0,0,115,780000000.0
3287,77.0,2,1,1,0,53,470000000.0
3288,160.0,5,1,1,0,187,18000000000.0
3289,106.0,2,1,1,1,62,2340000000.0
3290,135.0,3,1,1,1,184,5600000000.0
3291,102.0,3,0,0,1,11,4300000000.0
3292,68.0,2,1,1,1,122,2150000000.0
3293,136.0,3,1,1,1,135,11000000000.0
3294,77.0,2,1,1,1,74,1680000000.0
3296,84.0,2,0,1,1,175,588000000.0
3297,69.0,1,1,1,1,144,890000000.0
3298,55.0,1,1,1,1,13,797500000.0
3299,94.0,2,1,1,1,183,4100000000.0
3300,120.0,3,1,1,1,119,295000000.0
3301,90.0,2,1,1,1,119,290000000.0
3302,60.0,1,1,1,1,119,295000000.0
3303,54.0,1,0,1,0,24,760000000.0
3304,144.0,3,1,1,1,57,7250000000.0
3305,80.0,2,0,0,0,115,380000000.0
3306,110.0,3,1,1,1,112,6550000000.0
3307,55.0,2,0,1,0,187,2150000000.0
3308,65.0,2,0,1,0,122,1900000000.0
3309,60.0,2,1,1,1,141,1520000000.0
3310,69.0,2,1,1,0,13,980000000.0
3311,180.0,4,1,1,1,119,2720000000.0
3312,180.0,2,1,1,0,115,2100000000.0
3313,110.0,3,1,1,1,112,6550000000.0
3314,130.0,2,0,1,0,100,6300000000.0
3316,82.0,2,1,1,1,57,7000000000.0
3317,128.0,3,1,1,1,57,9200000000.0
3319,85.0,2,1,1,1,50,6100000000.0
3320,68.0,1,1,0,1,5,1400000000.0
3321,110.0,3,1,1,1,184,6550000000.0
3322,94.0,2,0,0,1,115,680000000.0
3323,42.0,1,0,0,0,103,640000000.0
3324,63.0,1,1,1,1,122,2200000000.0
3325,62.0,1,0,0,1,115,350000000.0
3326,155.0,3,1,1,1,75,13950000000.0
3327,65.0,2,1,1,1,4,1550000000.0
3328,138.0,3,1,1,1,75,9500000000.0
3329,135.0,3,1,1,1,19,3440000000.0
3330,135.0,3,1,1,1,19,3440000000.0
3331,71.0,1,0,1,1,117,540000000.0
3332,175.0,3,1,1,1,86,10500000000.0
3333,145.0,3,1,1,1,150,10500000000.0
3334,285.0,4,1,1,1,150,28500000000.0
3335,125.0,3,1,1,1,150,11250000000.0
3336,115.0,2,1,1,1,150,12000000000.0
3337,59.0,1,1,1,1,13,708000000.0
3338,89.0,3,1,1,1,115,430000000.0
3339,78.0,2,1,0,1,74,2250000000.0
3340,65.0,1,1,1,1,115,340000000.0
3341,78.0,2,1,1,1,115,480000000.0
3342,82.0,2,1,1,1,26,3000000000.0
3343,125.0,2,0,1,0,57,1550000000.0
3344,60.0,2,0,1,1,174,1280000000.0
3345,57.0,2,0,1,0,141,1200000000.0
3346,66.0,2,0,1,0,4,1120000000.0
3347,80.0,2,1,1,1,183,3000000000.0
3348,46.0,1,1,1,1,156,1700000000.0
3349,80.0,2,1,1,1,40,3000000000.0
3350,73.0,2,1,1,1,163,3060000000.0
3351,115.0,2,0,0,0,108,5175000000.0
3352,65.0,2,1,1,0,184,1950000000.0
3353,72.0,2,1,1,1,163,2550000000.0
3354,80.0,2,1,1,1,163,3000000000.0
3356,80.0,2,1,1,1,26,3000000000.0
3357,97.0,2,1,1,1,100,4000000000.0
3358,150.0,3,1,1,1,105,11000000000.0
3359,175.0,3,1,1,1,147,7800000000.0
3360,74.0,1,0,1,1,115,480000000.0
3361,157.0,3,1,1,1,93,10200000000.0
3362,92.0,2,1,1,1,52,3350000000.0
3363,190.0,3,1,1,1,118,12350000000.0
3364,110.0,2,1,1,1,118,8800000000.0
3365,50.0,1,0,1,0,120,1100000000.0
3366,197.0,3,1,1,1,93,15563000000.0
3367,107.0,2,1,1,1,30,8600000000.0
3368,78.0,2,1,1,1,50,7200000000.0
3369,46.0,1,1,1,1,26,1950000000.0
3370,112.0,2,1,1,1,90,8400000000.0
3371,60.0,1,0,1,0,169,1500000000.0
3372,128.0,3,1,1,1,93,6700000000.0
3373,193.0,3,1,1,1,86,13000000000.0
3374,120.0,2,1,1,1,105,9000000000.0
3375,115.0,2,1,1,1,59,8150000000.0
3376,95.0,2,1,1,1,163,3300000000.0
3377,92.0,2,1,1,1,26,3400000000.0
3378,71.0,2,1,1,0,183,2000000000.0
3379,95.0,2,1,1,1,31,1750000000.0
3380,40.0,1,0,1,0,141,630000000.0
3381,52.0,1,1,1,1,122,2360000000.0
3382,84.0,2,1,1,1,141,1900000000.0
3383,80.0,2,1,1,1,12,1800000000.0
3384,58.0,1,0,1,0,141,715000000.0
3385,68.0,2,1,1,1,156,2270000000.0
3386,90.0,2,1,1,1,163,3350000000.0
3387,65.0,1,0,1,0,132,1400000000.0
3388,200.0,2,0,0,0,134,2850000000.0
3389,72.0,2,1,1,1,12,1670000000.0
3390,80.0,2,1,1,1,125,1800000000.0
3391,71.0,2,1,1,1,12,1650000088.0
3392,86.0,2,1,1,1,12,1980000000.0
3393,75.0,2,0,1,1,115,345000000.0
3394,54.0,1,1,1,1,183,22500000003.0
3395,60.0,1,1,1,1,146,1960000000.0
3396,105.0,3,1,1,1,40,5830000000.0
3397,72.0,2,1,1,1,0,3350000000.0
3398,186.0,3,1,1,1,118,9300000000.0
3399,110.0,2,1,1,1,68,6050000000.0
3400,90.0,2,1,1,1,163,3350000000.0
3402,84.0,2,1,1,1,71,855000000.0
3403,53.0,1,0,0,0,76,450000000.0
3404,63.0,3,0,1,0,73,1450000000.0
3405,53.0,1,0,1,0,156,1470000000.0
3406,105.0,2,1,1,1,163,3500000000.0
3407,100.0,2,1,1,1,135,4550000000.0
3408,93.0,2,1,1,1,135,3900000000.0
3409,83.0,3,0,0,0,17,1286500000.0
3410,135.0,3,1,1,1,135,7500000000.0
3411,65.0,1,0,0,1,135,3490000000.0
3412,100.0,2,1,1,1,135,4480000000.0
3413,80.0,2,0,0,0,31,750000000.0
3414,90.0,2,1,1,1,135,5250000000.0
3415,73.0,2,1,1,1,26,1900000000.0
3416,82.0,2,1,1,1,156,3600000000.0
3417,148.0,3,1,1,1,187,8140000000.0
3418,90.0,2,1,0,1,156,3150000000.0
3419,112.0,2,1,1,1,32,7000000000.0
3420,45.0,1,0,0,1,160,8900000000.0
3421,70.0,2,1,1,0,100,1850000000.0
3422,107.0,2,1,1,1,97,7597000000.0
3423,37.0,1,1,1,1,170,1180000000.0
3424,65.0,1,1,1,1,74,1725000000.0
3425,76.0,2,1,1,1,146,2850000000.0
3426,66.0,2,0,1,0,186,1000000000.0
3427,130.0,3,1,1,1,119,865000000.0
3428,63.0,3,1,1,0,159,1200000000.0
3429,75.0,2,0,1,0,153,500000000.0
3430,52.0,1,1,0,0,74,1200000000.0
3431,86.0,3,0,1,1,115,275000000.0
3432,58.0,1,0,0,1,115,246000000.0
3433,76.0,2,1,1,1,183,2600000000.0
3435,54.0,0,0,0,0,152,470000000.0
3436,140.0,3,1,1,1,35,6300000000.0
3437,74.0,2,0,0,1,115,313000000.0
3438,186.0,3,1,1,1,179,15000000000.0
3439,140.0,3,1,1,1,96,8400000000.0
3440,114.0,2,1,1,1,119,4000000000.0
3441,51.0,1,0,0,1,111,1100000000.0
3442,180.0,3,1,1,1,77,14000000000.0
3443,70.0,1,1,1,1,122,3500000000.0
3444,120.0,3,1,1,1,142,5400000000.0
3445,137.0,3,1,1,1,122,6850000000.0
3446,92.0,2,1,1,1,156,3220000000.0
3447,45.0,1,1,1,0,183,1650000000.0
3448,68.0,2,0,1,1,182,1000000000.0
3449,80.0,2,1,1,1,122,3760000000.0
3450,85.0,2,0,1,1,26,3200000000.0
3451,88.0,2,1,1,1,26,4000000000.0
3452,118.0,2,1,1,1,96,7080000000.0
3453,180.0,3,1,1,0,93,10800000000.0
3454,60.0,1,1,1,0,183,1860000000.0
3455,80.0,2,0,1,1,157,410000000.0
3456,86.0,2,0,1,0,175,520000000.0
3457,123.0,3,1,1,1,179,12500000000.0
3458,148.0,3,1,1,1,35,6000000000.0
3459,80.0,2,1,1,1,111,2250000000.0
3460,58.0,1,0,0,1,115,325000000.0
3461,55.0,1,1,1,1,122,2300000000.0
3462,60.0,1,1,1,1,183,1950000000.0
3463,133.0,3,1,0,1,150,10000000000.0
3464,94.0,2,0,1,1,31,595000000.0
3465,68.0,2,0,1,1,24,1258000000.0
3466,61.0,2,0,1,0,13,460000000.0
3467,75.0,2,1,1,1,183,2650000000.0
3468,81.0,2,1,1,1,183,4455000000.0
3469,74.0,2,1,1,1,96,4070000000.0
3470,97.0,2,1,1,1,156,2700000000.0
3471,94.0,2,1,1,1,105,8450000000.0
3472,113.0,3,1,1,1,111,3170000000.0
3473,63.0,1,1,1,0,52,1890000000.0
3474,86.0,2,1,1,1,163,3500000000.0
3475,83.0,2,1,1,1,105,6800000000.0
